"","ps_id","const230_h","c230_id_h","fid0725","npp2008ps_pres_p","ndc2008ps_pres_p","totalvotes2008ps_pres","akan_p","akan_p_poly","ewe_p_poly","moledagbon_p_poly","gadangbe_p_poly","guan_p_poly","gurma_p_poly","mande_p_poly","other_eth_p_poly","grusi_p_poly","otherethn_p_poly","english_percent","public_semipublic_p","dev_factor2","akan_30km_l_p","ewe_30km_l_p","akan_30km_lalt_p","akan_20km_l_p","ewe_20km_l_p","akan_40km_l_p","ewe_40km_l_p","h_30rad_e","ethfrac_30km_l","ethfrac_poly","area_sqkm","sex_total"
"75",10075,"ASUNAFO NORTH",201,845,0.3180212,0.6819788,283,0.6985228,0.7690217,0.0611413,0.0516304,0.0638587,0.0190217,0.0027174,0.0149457,0,0.017663,0.0543478260869565,0.6416465,0.1011905,-0.4825754,0.6718669,0.0587567,0.6663942,0.6490332,0.0721094,0.6820469,0.0528484,0.0318048,0.5248744,0.3972191,0.550348,816
"76",10076,"ASUNAFO NORTH",201,10238,0.3443709,0.6092715,302,0.6985228,0.6651983,0.0726872,0.1530837,0.0473568,0.0110132,0.0418502,0.0066079,0.0022026,0,0.0616740088105727,0.4803493,0.0552632,-0.3284028,0.6499308,0.0623107,0.6500657,0.6196948,0.0762128,0.6621079,0.0569242,0.0268465,0.5479254,0.5246294,18.24076,921
"77",10077,"ASUNAFO NORTH",201,839,0.7144886,0.2471591,704,0.6985228,0.8002717,0.0460912,0.0756007,0.0122254,0.0043562,0.0177057,0.0067919,0.0111012,0.025856,0.065811045013818,0.6767709,0.1822678,3.706078,0.7795812,0.0476596,0.7658456,0.7848912,0.0479646,0.7729979,0.0474037,0.0119377,0.3810824,0.3504055,6.919314,22212
"78",10078,"ASUNAFO NORTH",201,871,0.6700507,0.2944162,197,0.6985228,0.9168096,0.0274443,0.0120069,0.0030017,0.0145798,0.0030017,0,0.0197256,0.0034305,0.04073756432247,0.5492111,0.0325815,2.083098,0.7570531,0.0413689,0.7321602,0.7914571,0.0373588,0.7418007,0.0441189,0.0196,0.4130757,0.1579313,0.896218,2438
"79",10079,"ASUNAFO NORTH",201,9829,0.4646018,0.5044248,452,0.6985228,0.7835991,0.047836,0.1047836,0.0136674,0,0.0022779,0,0.0091116,0.0387244,0.0501138952164009,0.620155,0.037234,-0.3923433,0.7121833,0.0526806,0.7101484,0.7214081,0.0529676,0.6988676,0.052371,0.0123578,0.4726306,0.37093,0.630002,505
"80",10080,"ASUNAFO NORTH",201,9941,0.7445887,0.3290043,231,0.6985228,0.4909457,0.0040241,0.3762575,0.0100604,0,0.0342052,0.0100604,0.0342052,0.0402415,0.118712273641851,0.3877551,0.0387597,-0.4181673,0.6470436,0.046157,0.6564156,0.6172253,0.0426901,0.6615947,0.0429256,0.0332943,0.5412997,0.6132246,8.135219,522
"81",10081,"ASUNAFO NORTH",201,552,0.5754601,0.4098159,815,0.6985228,0.715214,0.0527171,0.0960117,0.039883,0.0071481,0.0291609,0.0216067,0.0159207,0.0223377,0.0961741531963285,0.6899235,0.1227987,1.940858,0.7093746,0.0516019,0.706822,0.7140247,0.051779,0.7036948,0.05224,0.011663,0.4789702,0.4727601,3.583595,13371
"82",10082,"ASUNAFO NORTH",201,847,0.7051282,0.2649573,234,0.6985228,0.9003974,0.0158967,0.0491803,0.0134128,0.0007452,0.0037258,0.0014903,0.0042226,0.010929,0.0211127670144064,0.5900322,0.0674003,2.314729,0.7725719,0.0333729,0.7414669,0.8022321,0.0267684,0.7594622,0.036079,0.0230015,0.3896648,0.1862793,1.17635,4272
"83",10083,"ASUNAFO NORTH",201,845,0.4110787,0.5539359,343,0.6985228,0.7690217,0.0611413,0.0516304,0.0638587,0.0190217,0.0027174,0.0149457,0,0.017663,0.0543478260869565,0.6416465,0.1011905,-0.4825754,0.6718669,0.0587567,0.6663942,0.6490332,0.0721094,0.6820469,0.0528484,0.0318048,0.5248744,0.3972191,0.550348,816
"84",10084,"ASUNAFO NORTH",201,9801,0.384,0.504,125,0.6985228,0.4624506,0.0266798,0.2934783,0.0306324,0.0009881,0.0671937,0.0098814,0.0177866,0.0909091,0.186758893280632,0.3830935,0.0180361,-0.3280298,0.6451777,0.0449481,0.6629701,0.6281462,0.0434252,0.6689484,0.0423955,0.0208263,0.5479601,0.6851653,17.16194,1029
"85",10085,"ASUNAFO NORTH",201,836,0.519337,0.4447514,362,0.6985228,0.7658371,0.0384615,0.1085973,0.0214932,0.0192308,0.0124434,0.0022624,0.010181,0.0214932,0.0656108597285068,0.6055227,0.0513919,-0.4661413,0.6978276,0.0458576,0.6930333,0.697113,0.0453896,0.7175373,0.0413824,0.0194413,0.4883355,0.3986635,0.441727,943
"86",10086,"ASUNAFO NORTH",201,849,0.6482412,0.3266332,398,0.6985228,0.9547368,0.0021053,0.0326316,0.0052632,0,0.0005263,0,0.0031579,0.0015789,0.00526315789473684,0.5699264,0.0681004,-0.4326906,0.7455567,0.0362119,0.7135003,0.7668018,0.031238,0.7395669,0.0366498,0.025494,0.4286407,0.0873679,1.024151,2000
"87",10087,"ASUNAFO NORTH",201,10226,0.5144508,0.4653179,346,0.6985228,0.7288889,0.0244444,0.1444445,0.02,0,0.0222222,0.0044444,0.0133333,0.0422222,0.0822222222222222,0.484375,0.0084034,-0.4825754,0.730432,0.0490997,0.7282305,0.7403091,0.0505866,0.7215144,0.0484321,0.0110481,0.4493769,0.4443852,54.84114,504
"88",10088,"ASUNAFO NORTH",201,9857,0.5555556,0.3504274,117,0.6985228,0.6618557,0.014433,0.2185567,0.0350515,0.0020619,0.0082474,0.0226804,0.0020619,0.0350515,0.0701030927835052,0.4358108,0.0408922,-0.4825754,0.6971961,0.042348,0.696754,0.7078518,0.0347451,0.6994335,0.042623,0.0203602,0.4899083,0.5109236,12.93959,536
"89",10089,"ASUNAFO NORTH",201,834,0.5113788,0.4431058,747,0.6985228,0.8377987,0.0470673,0.0217234,0.0441709,0,0.0181028,0.0282404,0,0.0028965,0.0492396813902969,0.6458073,0.0651163,-0.3803299,0.7315627,0.0509594,0.7187327,0.7405753,0.0506201,0.7358993,0.0452449,0.0138902,0.4489521,0.2923214,0.515339,1540
"90",10090,"ASUNAFO NORTH",201,9877,0.4387465,0.5156695,351,0.6985228,0.6559139,0.0322581,0.0107527,0.3010753,0,0,0,0,0,0,0.7657658,0.0194175,-0.4825754,0.6627884,0.0491893,0.6637807,0.6157066,0.0612693,0.6805649,0.04778,0.0256525,0.5338089,0.4779743,0.368102,219
"91",10091,"ASUNAFO NORTH",201,837,0.4166667,0.5493827,648,0.6985228,0.6498464,0.1000439,0.1162791,0.0513383,0.0087758,0.0109697,0.0215007,0.0293989,0.0118473,0.0824923211935059,0.5824964,0.0523708,-0.4012569,0.6804774,0.0615828,0.6873983,0.6562016,0.0693016,0.690612,0.0560415,0.0300362,0.5102014,0.5498701,0.502785,2515
"92",10092,"ASUNAFO NORTH",201,10238,0.4358974,0.4974359,195,0.6985228,0.6651983,0.0726872,0.1530837,0.0473568,0.0110132,0.0418502,0.0066079,0.0022026,0,0.0616740088105727,0.4803493,0.0552632,-0.3284028,0.6499308,0.0623107,0.6500657,0.6196948,0.0762128,0.6621079,0.0569242,0.0268465,0.5479254,0.5246294,18.24076,921
"93",10093,"ASUNAFO NORTH",201,10304,0.5959596,0.3636364,99,0.6985228,0.7722008,0.0250965,0.1100386,0.023166,0,0.046332,0,0,0.023166,0.0694980694980695,0.5186567,0.1336406,-0.4825754,0.707607,0.0458975,0.7050262,0.7287821,0.0441241,0.6963583,0.0481864,0.015254,0.4782174,0.3877476,32.2312,558
"94",10094,"ASUNAFO NORTH",201,9826,0.6804979,0.2655602,241,0.6985228,0.7214612,0.0182648,0.2054795,0.0045662,0.0228311,0.0182648,0.0045662,0,0.0045662,0.0502283105022831,0.5447761,0.0307692,-0.3331285,0.6697913,0.0525241,0.6699476,0.6438234,0.0518069,0.6710598,0.0482172,0.0288709,0.5201678,0.4360209,0.236016,220
"95",10095,"ASUNAFO NORTH",201,839,0.8269962,0.1596958,526,0.6985228,0.8002717,0.0460912,0.0756007,0.0122254,0.0043562,0.0177057,0.0067919,0.0111012,0.025856,0.065811045013818,0.6767709,0.1822678,3.706078,0.7795812,0.0476596,0.7658456,0.7848912,0.0479646,0.7729979,0.0474037,0.0119377,0.3810824,0.3504055,6.919314,22212
"96",10096,"ASUNAFO NORTH",201,9847,0.5443038,0.5696203,79,0.6985228,0.8525641,0.0384615,0.0705128,0.0064103,0,0,0,0.0064103,0.025641,0.032051282051282,0.6481481,0.0107527,-0.4825754,0.6913338,0.0514353,0.6887181,0.7162391,0.0505972,0.6895937,0.0503269,0.0209822,0.4986014,0.2659435,0.479934,176
"97",10097,"ASUNAFO NORTH",201,10307,0.2595281,0.6442831,551,0.6985228,0.8719723,0,0.100346,0,0,0.0276817,0,0,0,0.027681660899654,0.5241379,0.009009,-0.426642,0.6506789,0.0640928,0.6456439,0.6081352,0.0834329,0.6524292,0.0567455,0.0254647,0.5473084,0.2288287,7.574012,295
"98",10098,"ASUNAFO NORTH",201,847,0.6302817,0.2940141,568,0.6985228,0.9003974,0.0158967,0.0491803,0.0134128,0.0007452,0.0037258,0.0014903,0.0042226,0.010929,0.0211127670144064,0.5900322,0.0674003,2.314729,0.7725719,0.0333729,0.7414669,0.8022321,0.0267684,0.7594622,0.036079,0.0230015,0.3896648,0.1862793,1.17635,4272
"99",10099,"ASUNAFO NORTH",201,871,0.4555984,0.5328186,518,0.6985228,0.9168096,0.0274443,0.0120069,0.0030017,0.0145798,0.0030017,0,0.0197256,0.0034305,0.04073756432247,0.5492111,0.0325815,2.083098,0.7570531,0.0413689,0.7321602,0.7914571,0.0373588,0.7418007,0.0441189,0.0196,0.4130757,0.1579313,0.896218,2438
"100",10100,"ASUNAFO NORTH",201,9869,0.5581854,0.4102564,507,0.6985228,0.7507987,0,0.0766773,0.1086262,0,0.0479233,0,0,0.0159744,0.0638977635782748,0.5869565,0.0559006,-0.4363696,0.6458938,0.0531328,0.6444826,0.6012458,0.0636416,0.6743243,0.0487647,0.0280182,0.5533335,0.4160704,0.508448,347
"101",10101,"ASUNAFO NORTH",201,10226,0.6265823,0.3544304,158,0.6985228,0.7288889,0.0244444,0.1444445,0.02,0,0.0222222,0.0044444,0.0133333,0.0422222,0.0822222222222222,0.484375,0.0084034,-0.4825754,0.730432,0.0490997,0.7282305,0.7403091,0.0505866,0.7215144,0.0484321,0.0110481,0.4493769,0.4443852,54.84114,504
"102",10102,"ASUNAFO NORTH",201,9851,0.4818182,0.5,330,0.6985228,0.7237852,0.140665,0.0460358,0.0051151,0.0127877,0.0255754,0.0153453,0,0.0306905,0.0843989769820972,0.4347826,0.031746,-0.2671564,0.6730935,0.0592172,0.671454,0.6677673,0.0693883,0.684328,0.0536687,0.0311724,0.5229769,0.4522079,30.43342,404
"103",10103,"ASUNAFO NORTH",201,9802,0.5425532,0.4078014,282,0.6985228,0.4136292,0.0198098,0.3470681,0.0079239,0.0752773,0.0356577,0.0245642,0.0229794,0.0530903,0.211568938193344,0.4014815,0.0354391,-0.3857928,0.6246661,0.0443606,0.6492571,0.6040348,0.0406937,0.6454093,0.0418249,0.0223521,0.5676183,0.6971112,22.91145,1293
"104",10104,"ASUNAFO NORTH",201,839,0.4328018,0.5307517,439,0.6985228,0.8002717,0.0460912,0.0756007,0.0122254,0.0043562,0.0177057,0.0067919,0.0111012,0.025856,0.065811045013818,0.6767709,0.1822678,3.706078,0.7795812,0.0476596,0.7658456,0.7848912,0.0479646,0.7729979,0.0474037,0.0119377,0.3810824,0.3504055,6.919314,22212
"105",10105,"ASUNAFO NORTH",201,839,0.6994219,0.2639692,519,0.6985228,0.8002717,0.0460912,0.0756007,0.0122254,0.0043562,0.0177057,0.0067919,0.0111012,0.025856,0.065811045013818,0.6767709,0.1822678,3.706078,0.7795812,0.0476596,0.7658456,0.7848912,0.0479646,0.7729979,0.0474037,0.0119377,0.3810824,0.3504055,6.919314,22212
"106",10106,"ASUNAFO NORTH",201,9802,0.4744526,0.4890511,137,0.6985228,0.4136292,0.0198098,0.3470681,0.0079239,0.0752773,0.0356577,0.0245642,0.0229794,0.0530903,0.211568938193344,0.4014815,0.0354391,-0.3857928,0.6246661,0.0443606,0.6492571,0.6040348,0.0406937,0.6454093,0.0418249,0.0223521,0.5676183,0.6971112,22.91145,1293
"107",10107,"ASUNAFO NORTH",201,552,0.3366667,0.6322222,900,0.6985228,0.715214,0.0527171,0.0960117,0.039883,0.0071481,0.0291609,0.0216067,0.0159207,0.0223377,0.0961741531963285,0.6899235,0.1227987,1.940858,0.7093746,0.0516019,0.706822,0.7140247,0.051779,0.7036948,0.05224,0.011663,0.4789702,0.4727601,3.583595,13371
"108",10108,"ASUNAFO NORTH",201,552,0.4527687,0.5130293,614,0.6985228,0.715214,0.0527171,0.0960117,0.039883,0.0071481,0.0291609,0.0216067,0.0159207,0.0223377,0.0961741531963285,0.6899235,0.1227987,1.940858,0.7093746,0.0516019,0.706822,0.7140247,0.051779,0.7036948,0.05224,0.011663,0.4789702,0.4727601,3.583595,13371
"109",10109,"ASUNAFO NORTH",201,839,0.4739653,0.4552737,749,0.6985228,0.8002717,0.0460912,0.0756007,0.0122254,0.0043562,0.0177057,0.0067919,0.0111012,0.025856,0.065811045013818,0.6767709,0.1822678,3.706078,0.7795812,0.0476596,0.7658456,0.7848912,0.0479646,0.7729979,0.0474037,0.0119377,0.3810824,0.3504055,6.919314,22212
"110",10110,"ASUNAFO NORTH",201,9850,0.6206896,0.3563218,87,0.6985228,0.7725857,0.0031153,0.1931464,0.0155763,0,0,0,0,0.0155763,0.0155763239875389,0.6338798,0.1928571,-0.4825754,0.6952149,0.0469924,0.6923521,0.7098189,0.0398948,0.6966709,0.046363,0.020652,0.4931504,0.3653109,9.568562,357
"111",10111,"ASUNAFO NORTH",201,839,0.4066524,0.5697425,932,0.6985228,0.8002717,0.0460912,0.0756007,0.0122254,0.0043562,0.0177057,0.0067919,0.0111012,0.025856,0.065811045013818,0.6767709,0.1822678,3.706078,0.7795812,0.0476596,0.7658456,0.7848912,0.0479646,0.7729979,0.0474037,0.0119377,0.3810824,0.3504055,6.919314,22212
"112",10112,"ASUNAFO NORTH",201,10304,0.434375,0.54375,320,0.6985228,0.7722008,0.0250965,0.1100386,0.023166,0,0.046332,0,0,0.023166,0.0694980694980695,0.5186567,0.1336406,-0.4825754,0.707607,0.0458975,0.7050262,0.7287821,0.0441241,0.6963583,0.0481864,0.015254,0.4782174,0.3877476,32.2312,558
"113",10113,"ASUNAFO NORTH",201,871,0.5360824,0.4398625,582,0.6985228,0.9168096,0.0274443,0.0120069,0.0030017,0.0145798,0.0030017,0,0.0197256,0.0034305,0.04073756432247,0.5492111,0.0325815,2.083098,0.7570531,0.0413689,0.7321602,0.7914571,0.0373588,0.7418007,0.0441189,0.0196,0.4130757,0.1579313,0.896218,2438
"114",10114,"ASUNAFO NORTH",201,9836,0.2962963,0.6094276,297,0.6985228,0.736,0.024,0.056,0.08,0.004,0.06,0,0.028,0.012,0.104,0.5909091,0.1205674,-0.4825754,0.6875853,0.0517604,0.686439,0.7115629,0.0514099,0.6817207,0.0504917,0.0159813,0.5036364,0.443648,0.359686,292
"115",10115,"ASUNAFO NORTH",201,847,0.4469914,0.5472779,349,0.6985228,0.9003974,0.0158967,0.0491803,0.0134128,0.0007452,0.0037258,0.0014903,0.0042226,0.010929,0.0211127670144064,0.5900322,0.0674003,2.314729,0.7725719,0.0333729,0.7414669,0.8022321,0.0267684,0.7594622,0.036079,0.0230015,0.3896648,0.1862793,1.17635,4272
"116",10116,"ASUNAFO NORTH",201,837,0.4701299,0.4987013,770,0.6985228,0.6498464,0.1000439,0.1162791,0.0513383,0.0087758,0.0109697,0.0215007,0.0293989,0.0118473,0.0824923211935059,0.5824964,0.0523708,-0.4012569,0.6804774,0.0615828,0.6873983,0.6562016,0.0693016,0.690612,0.0560415,0.0300362,0.5102014,0.5498701,0.502785,2515
"117",10117,"ASUNAFO SOUTH",202,10038,0.6422764,0.3252032,123,0.6693255,0.8647887,0.0028169,0.0732394,0.028169,0.0028169,0.028169,0,0,0,0.0309859154929577,0.53,0.0506329,-0.3986754,0.7774648,0.0289294,0.7753971,0.7918098,0.0278138,0.7709377,0.0310055,0.0411878,0.3825455,0.2451736,0.46596,355
"118",10118,"ASUNAFO SOUTH",202,872,0.4781491,0.4935733,389,0.6693255,0.8866112,0.0025625,0.0775144,0,0,0.0211403,0.008328,0,0.0038437,0.0333119795003203,0.6255924,0.0889894,0.279741,0.7363447,0.0356199,0.721673,0.7529826,0.0309427,0.726895,0.0387335,0.0152082,0.4391323,0.2073746,0.739366,1605
"119",10119,"ASUNAFO SOUTH",202,9916,0.5397727,0.4147727,352,0.6693255,0.6519084,0.0076336,0.1832061,0.0030534,0.0030534,0.1282443,0,0.0045802,0.0183206,0.154198473282443,0.2589286,0.0539773,0.3664726,0.7269434,0.0345238,0.7312095,0.6749148,0.039455,0.7344138,0.0352647,0.0319744,0.4523015,0.5245708,7.713349,660
"120",10120,"ASUNAFO SOUTH",202,10028,NA,NA,NA,0.6693255,0.6166667,0.0166667,0.1861111,0.1625,0,0.0055556,0,0,0.0125,0.0180555555555556,0.4391408,0.0390625,-0.3563289,0.6936716,0.0390321,0.6978689,0.6774003,0.0392884,0.7035581,0.0403049,0.0159306,0.4934655,0.5582137,21.14895,835
"121",10121,"ASUNAFO SOUTH",202,9880,0.4550669,0.4894837,523,0.6693255,0.7449857,0.008596,0.1289398,0.0143266,0,0.0716332,0.0229226,0,0.008596,0.103151862464183,0.5422222,0.0432692,-0.2559122,0.6818236,0.042678,0.6807752,0.6654251,0.0389276,0.6875453,0.0429141,0.0206474,0.5100544,0.4223611,0.355483,408
"122",10122,"ASUNAFO SOUTH",202,9878,0.3802817,0.5915493,213,0.6693255,0.7198516,0.0593692,0.1688312,0.0111317,0.0037106,0.0148423,0,0.0092764,0.012987,0.0408163265306122,0.3727598,0.0378788,-0.4506934,0.6987622,0.042446,0.6978441,0.6878392,0.0423732,0.7000463,0.0445796,0.016207,0.4874099,0.4491723,18.80898,554
"123",10123,"ASUNAFO SOUTH",202,10248,NA,NA,NA,0.6693255,0.2015968,0.001996,0.0319361,0.7165669,0.0239521,0.0219561,0,0,0.001996,0.0479041916167665,0.5226481,0.0395257,-0.4825754,0.6405464,0.0415812,0.6605774,0.5883193,0.0398744,0.6613874,0.0425272,0.031621,0.559212,0.443807,0.540684,526
"124",10124,"ASUNAFO SOUTH",202,10029,0.2805755,0.7002398,417,0.6693255,0.5190563,0.0980036,0.2903811,0.0145191,0,0.0471869,0.0217786,0,0.0090744,0.0780399274047187,0.3955696,0.020339,-0.4825754,0.6892084,0.0439622,0.6962095,0.6781351,0.0468784,0.7016363,0.0436566,0.0158962,0.4979092,0.6336606,10.58404,614
"125",10125,"ASUNAFO SOUTH",202,9874,0.5391924,0.4204276,421,0.6693255,0.7575758,0.0013774,0.100551,0.0027548,0.0013774,0.1046832,0.0013774,0.0041322,0.0261708,0.137741046831956,0.389011,0.1210046,-0.4825754,0.6816999,0.04092,0.6779988,0.6590679,0.0339706,0.6925262,0.040691,0.0236179,0.5114781,0.4042946,12.20802,842
"126",10126,"ASUNAFO SOUTH",202,10318,0.5668449,0.3903743,187,0.6693255,0.5707317,0.0243902,0.3268293,0,0,0.0243902,0.0097561,0.0146341,0.0292683,0.0780487804878049,0.376,0.0606061,-0.365454,0.7412894,0.0341403,0.7441798,0.7045026,0.0390488,0.7457563,0.0352464,0.0355983,0.4327669,0.5650922,30.12551,249
"127",10127,"ASUNAFO SOUTH",202,850,0.4850394,0.4661417,635,0.6693255,0.8610451,0.0192993,0.0864014,0.0109857,0.006829,0.0002969,0.0044537,0.0041568,0.0065321,0.0222684085510689,0.5572676,0.0540694,0.3136277,0.7488404,0.0333345,0.7264888,0.7638514,0.0306684,0.7446054,0.035879,0.0171896,0.4208995,0.2505164,1.425997,3501
"128",10128,"ASUNAFO SOUTH",202,850,0.6026316,0.3736842,380,0.6693255,0.8610451,0.0192993,0.0864014,0.0109857,0.006829,0.0002969,0.0044537,0.0041568,0.0065321,0.0222684085510689,0.5572676,0.0540694,0.3136277,0.7488404,0.0333345,0.7264888,0.7638514,0.0306684,0.7446054,0.035879,0.0171896,0.4208995,0.2505164,1.425997,3501
"129",10129,"ASUNAFO SOUTH",202,872,0.760274,0.2260274,146,0.6693255,0.8866112,0.0025625,0.0775144,0,0,0.0211403,0.008328,0,0.0038437,0.0333119795003203,0.6255924,0.0889894,0.279741,0.7363447,0.0356199,0.721673,0.7529826,0.0309427,0.726895,0.0387335,0.0152082,0.4391323,0.2073746,0.739366,1605
"130",10130,"ASUNAFO SOUTH",202,850,0.5067751,0.4607046,369,0.6693255,0.8610451,0.0192993,0.0864014,0.0109857,0.006829,0.0002969,0.0044537,0.0041568,0.0065321,0.0222684085510689,0.5572676,0.0540694,0.3136277,0.7488404,0.0333345,0.7264888,0.7638514,0.0306684,0.7446054,0.035879,0.0171896,0.4208995,0.2505164,1.425997,3501
"131",10131,"ASUNAFO SOUTH",202,9913,0.4772182,0.4820144,417,0.6693255,0.5759494,0.0949367,0.1940928,0.0548523,0,0.0316456,0.0379747,0,0.0105485,0.080168776371308,0.4023438,0.0079365,0.0470084,0.7033305,0.0433202,0.7085858,0.6626145,0.0513364,0.7231789,0.0412826,0.0254111,0.4829079,0.6160337,0.351069,476
"132",10132,"ASUNAFO SOUTH",202,873,0.6410257,0.3429487,312,0.6693255,0.9057795,0.0087421,0.0407965,0.0072851,0.0101991,0.0223409,0.0019427,0,0.002914,0.0373967945604662,0.5179724,0.0428241,0.1142448,0.7459336,0.0319971,0.7249119,0.7720301,0.0279675,0.7447968,0.0342969,0.0161652,0.4260696,0.1771542,0.822424,2125
"133",10133,"ASUNAFO SOUTH",202,850,0.5862069,0.4114943,435,0.6693255,0.8610451,0.0192993,0.0864014,0.0109857,0.006829,0.0002969,0.0044537,0.0041568,0.0065321,0.0222684085510689,0.5572676,0.0540694,0.3136277,0.7488404,0.0333345,0.7264888,0.7638514,0.0306684,0.7446054,0.035879,0.0171896,0.4208995,0.2505164,1.425997,3501
"134",10134,"ASUNAFO SOUTH",202,846,0.6038461,0.3833333,780,0.6693255,0.8904423,0.0084165,0.0540656,0.0091298,0.0094151,0.0185449,0.003281,0.0017118,0.0049929,0.0379457917261056,0.6580739,0.0695394,1.604367,0.7918689,0.0253594,0.7593122,0.8164968,0.0203294,0.7823274,0.0281887,0.0165428,0.3612262,0.2035642,1.530203,7339
"135",10135,"ASUNAFO SOUTH",202,9875,0.5594059,0.3935643,404,0.6693255,0.9051724,0.0396552,0.0293103,0.0155172,0,0.0051724,0.0017241,0,0.0034483,0.0103448275862069,0.4326019,0.0234114,-0.4825754,0.7200705,0.037746,0.7118307,0.7377603,0.0344691,0.725022,0.0390144,0.0162429,0.4602858,0.1779489,0.57155,656
"136",10136,"ASUNAFO SOUTH",202,9897,0.3872114,0.5932505,563,0.6693255,0.5265306,0.122449,0.1142857,0.0571429,0.0571429,0.077551,0.0122449,0,0.0326531,0.179591836734694,0.4965035,0.0225564,-0.4825754,0.6512748,0.0469868,0.6569068,0.6229174,0.0466094,0.6749194,0.0450282,0.0259141,0.5484528,0.6809496,0.405794,261
"137",10137,"ASUNAFO SOUTH",202,9907,0.3333333,0.6550388,258,0.6693255,0.3037037,0.0395062,0.3111111,0.1358025,0.037037,0.017284,0.108642,0.0098765,0.037037,0.209876543209877,0.3880597,0.0429688,-0.4168393,0.6525064,0.0418141,0.6656913,0.6077132,0.0456356,0.6844054,0.0418169,0.0186608,0.5451068,0.776028,14.33498,485
"138",10138,"ASUNAFO SOUTH",202,852,0.5053957,0.3821943,1112,0.6693255,0.8197311,0.0596478,0.0677902,0.0164742,0.0064382,0.0066275,0.0140125,0.0005681,0.0087105,0.0363567506154137,0.5644947,0.0564879,-0.3683451,0.7466152,0.0497634,0.7277279,0.7437273,0.0539205,0.7539485,0.0471356,0.0242528,0.4264479,0.3192582,1.662703,5612
"139",10139,"ASUNAFO SOUTH",202,10319,0.4677419,0.516129,62,0.6693255,0.5537721,0.1332263,0.0834671,0.0016051,0.0048154,0.0449438,0.176565,0,0.0016051,0.22792937399679,0.3074627,0.0268456,-0.4591751,0.7443793,0.0399976,0.7517219,0.7331451,0.0434298,0.7466497,0.0391601,0.0392898,0.4302614,0.635397,15.53,651
"140",10140,"ASUNAFO SOUTH",202,10033,0.4477273,0.5204545,440,0.6693255,0.5822417,0.0262009,0.1761281,0.0043668,0.2037846,0.0029112,0,0,0.0043668,0.211062590975255,0.4641975,0.056701,0.2834313,0.7056797,0.0408209,0.7117377,0.6836236,0.0443583,0.7231382,0.0387769,0.0292336,0.4794975,0.5877123,6.882609,745
"141",10141,"ASUNAFO SOUTH",202,10035,NA,NA,NA,0.6693255,0.6045016,0.0530547,0.1864952,0.0064309,0.011254,0.0530547,0.0192926,0.0482315,0.0176849,0.14951768488746,0.3787466,0.0225989,-0.4543612,0.7107176,0.0413364,0.7154173,0.6804574,0.0465467,0.7250347,0.0402426,0.0290653,0.473473,0.5909885,10.67696,662
"142",10142,"ASUNAFO SOUTH",202,9915,0.6626506,0.3493976,83,0.6693255,0.5412262,0.02537,0.2515856,0.0274841,0.0169133,0.1078224,0.0021142,0.0211416,0.0063425,0.154334038054968,0.4014337,0.0533333,-0.4519196,0.7185932,0.0358866,0.7254128,0.6891557,0.0379449,0.7317366,0.0357073,0.0346182,0.4628309,0.6299765,8.008061,530
"143",10143,"ASUNAFO SOUTH",202,850,0.752193,0.2149123,456,0.6693255,0.8610451,0.0192993,0.0864014,0.0109857,0.006829,0.0002969,0.0044537,0.0041568,0.0065321,0.0222684085510689,0.5572676,0.0540694,0.3136277,0.7488404,0.0333345,0.7264888,0.7638514,0.0306684,0.7446054,0.035879,0.0171896,0.4208995,0.2505164,1.425997,3501
"144",10144,"ASUNAFO SOUTH",202,872,0.634981,0.3307985,263,0.6693255,0.8866112,0.0025625,0.0775144,0,0,0.0211403,0.008328,0,0.0038437,0.0333119795003203,0.6255924,0.0889894,0.279741,0.7363447,0.0356199,0.721673,0.7529826,0.0309427,0.726895,0.0387335,0.0152082,0.4391323,0.2073746,0.739366,1605
"145",10145,"ASUNAFO SOUTH",202,10037,NA,NA,NA,0.6693255,0.9097859,0.0122324,0.0458716,0.0168196,0,0,0.0076453,0.0015291,0.0061162,0.0152905198776758,0.5261708,0.0108696,-0.4200929,0.7760764,0.0303986,0.7708919,0.7854975,0.0299312,0.7711447,0.0319122,0.0416226,0.3846921,0.1696546,0.479018,667
